estate,debts,husband,wife,father,mother,sons,daughters,sisters_m,grandfather,grandmother,grandsons,granddaughters,share_husband,share_wife,share_mother,share_sons,share_fathers,share_grandsons,share_brother_ms,row_sum_shares
159647,35559,1,0,0,1,1,1,0,0,1,2,1,31022.0,15511.0,20681.33333333333,28436.83333333333,28436.83333333333,2940.0138888888887,3428.0277777777774,130456.04166666666
162455,12544,0,0,0,0,1,0,0,1,1,1,0,37477.75,18738.875,24985.166666666664,34354.604166666664,34354.604166666664,2940.0138888888887,3428.0277777777774,156279.04166666663
74671,8662,0,1,0,1,1,2,2,1,0,1,1,16502.25,8251.125,11001.5,15127.0625,15127.0625,2940.0138888888887,3428.0277777777774,72377.04166666667
147186,20175,0,0,0,1,1,4,3,1,0,1,2,31752.75,15876.375,21168.5,29106.6875,29106.6875,2940.0138888888887,3428.0277777777774,133379.04166666666
103234,15362,1,0,0,0,1,3,0,1,1,2,2,21968.0,10984.0,14645.333333333332,20137.33333333333,20137.33333333333,2940.0138888888887,3428.0277777777774,94240.04166666666
196461,16567,0,1,0,0,1,3,3,1,1,0,0,44973.5,22486.75,29982.33333333333,41225.70833333333,41225.70833333333,2940.0138888888887,3428.0277777777774,186262.04166666666
166792,34069,0,0,0,0,1,0,1,1,1,0,0,33180.75,16590.375,22120.5,30415.6875,30415.6875,2940.0138888888887,3428.0277777777774,139091.04166666666
55149,9286,0,1,0,1,1,1,0,0,0,1,0,11465.75,5732.875,7643.833333333333,10510.270833333332,10510.270833333332,2940.0138888888887,3428.0277777777774,52231.04166666667
62906,6066,0,1,0,1,1,2,1,1,1,2,1,14210.0,7105.0,9473.333333333332,13025.833333333332,13025.833333333332,2940.0138888888887,3428.0277777777774,63208.04166666667
196172,51570,0,0,0,1,1,1,0,1,1,1,0,36150.5,18075.25,24100.33333333333,33137.95833333333,33137.95833333333,2940.0138888888887,3428.0277777777774,150970.04166666666
152849,38010,0,1,0,1,1,0,2,1,1,2,2,28709.75,14354.875,19139.83333333333,26317.27083333333,26317.27083333333,2940.0138888888887,3428.0277777777774,121207.04166666666
166634,42206,1,0,0,0,1,2,1,1,0,2,2,31107.0,15553.5,20738.0,28514.75,28514.75,2940.0138888888887,3428.0277777777774,130796.04166666667
178346,38538,1,0,0,1,1,2,0,0,1,2,1,34952.0,17476.0,23301.33333333333,32039.33333333333,32039.33333333333,2940.0138888888887,3428.0277777777774,146176.04166666666
181952,18185,0,0,0,1,1,2,2,0,1,1,2,40941.75,20470.875,27294.5,37529.9375,37529.9375,2940.0138888888887,3428.0277777777774,170135.04166666666
94097,7966,1,0,0,0,1,4,0,1,1,0,1,21532.75,10766.375,14355.166666666666,19738.354166666664,19738.354166666664,2940.0138888888887,3428.0277777777774,92499.04166666667
111909,10219,1,0,0,0,1,0,3,1,1,2,1,25422.5,12711.25,16948.333333333332,23303.95833333333,23303.95833333333,2940.0138888888887,3428.0277777777774,108058.04166666666
118898,18766,1,0,0,1,1,4,0,0,0,2,1,25033.0,12516.5,16688.666666666664,22946.916666666664,22946.916666666664,2940.0138888888887,3428.0277777777774,106500.04166666667
181835,37091,0,1,1,0,1,1,0,0,1,2,2,36186.0,18093.0,24124.0,33170.5,33170.5,2940.0138888888887,3428.0277777777774,151112.04166666666
85608,23210,1,0,0,1,1,1,2,1,0,1,1,15599.5,7799.75,10399.666666666666,14299.541666666666,14299.541666666666,2940.0138888888887,3428.0277777777774,68766.04166666666
178793,33929,0,0,0,1,1,4,2,1,1,2,2,36216.0,18108.0,24144.0,33198.0,33198.0,2940.0138888888887,3428.0277777777774,151232.04166666666
88837,4700,1,0,0,0,1,3,1,0,0,0,2,21034.25,10517.125,14022.833333333332,19281.39583333333,19281.39583333333,2940.0138888888887,3428.0277777777774,90505.04166666666
108310,8369,0,1,0,0,1,2,1,0,1,0,1,24985.25,12492.625,16656.833333333332,22903.14583333333,22903.14583333333,2940.0138888888887,3428.0277777777774,106309.04166666666
187295,39514,0,0,1,1,1,1,0,0,0,2,0,36945.25,18472.625,24630.166666666664,33866.479166666664,33866.479166666664,2940.0138888888887,3428.0277777777774,154149.04166666663
188369,41715,0,0,0,0,1,0,0,0,0,1,2,36663.5,18331.75,24442.33333333333,33608.20833333333,33608.20833333333,2940.0138888888887,3428.0277777777774,153022.04166666666
177387,43320,1,0,0,1,1,4,3,0,1,0,0,33516.75,16758.375,22344.5,30723.6875,30723.6875,2940.0138888888887,3428.0277777777774,140435.04166666666
109470,28438,0,0,0,1,1,1,3,0,0,2,1,20258.0,10129.0,13505.333333333332,18569.83333333333,18569.83333333333,2940.0138888888887,3428.0277777777774,87400.04166666666
64690,5139,0,1,0,0,1,4,1,0,0,0,0,14887.75,7443.875,9925.166666666666,13647.104166666666,13647.104166666666,2940.0138888888887,3428.0277777777774,65919.04166666666
129117,10608,0,1,0,1,1,1,2,1,1,1,0,29627.25,14813.625,19751.5,27158.3125,27158.3125,2940.0138888888887,3428.0277777777774,124877.04166666667
112779,18541,0,0,0,1,1,1,0,1,0,2,0,23559.5,11779.75,15706.333333333332,21596.20833333333,21596.20833333333,2940.0138888888887,3428.0277777777774,100606.04166666666
88597,12749,0,1,0,0,1,3,3,1,1,1,2,18962.0,9481.0,12641.333333333332,17381.833333333332,17381.833333333332,2940.0138888888887,3428.0277777777774,82216.04166666666
139455,41383,1,0,0,1,1,3,2,0,0,2,2,24518.0,12259.0,16345.333333333332,22474.83333333333,22474.83333333333,2940.0138888888887,3428.0277777777774,104440.04166666666
114068,33790,0,1,0,1,1,3,1,1,0,1,0,20069.5,10034.75,13379.666666666666,18397.041666666664,18397.041666666664,2940.0138888888887,3428.0277777777774,86646.04166666667
165371,20442,0,1,0,1,1,2,0,1,0,1,0,36232.25,18116.125,24154.83333333333,33212.89583333333,33212.89583333333,2940.0138888888887,3428.0277777777774,151297.04166666666
106918,13872,0,0,1,1,1,3,0,0,1,2,1,23261.5,11630.75,15507.666666666666,21323.041666666664,21323.041666666664,2940.0138888888887,3428.0277777777774,99414.04166666667
137388,33164,0,0,0,0,1,0,0,1,0,0,2,26056.0,13028.0,17370.666666666664,23884.666666666664,23884.666666666664,2940.0138888888887,3428.0277777777774,110592.04166666667
75783,16972,1,0,0,0,1,1,0,0,1,2,2,14702.75,7351.375,9801.833333333332,13477.520833333332,13477.520833333332,2940.0138888888887,3428.0277777777774,65179.04166666667
51298,13767,1,0,0,1,1,2,3,0,1,0,0,9382.75,4691.375,6255.166666666666,8600.854166666666,8600.854166666666,2940.0138888888887,3428.0277777777774,43899.04166666666
96832,25852,0,0,0,1,1,1,2,1,0,2,1,17745.0,8872.5,11830.0,16266.25,16266.25,2940.0138888888887,3428.0277777777774,77348.04166666667
112201,33162,0,0,0,1,1,3,2,1,1,2,2,19759.75,9879.875,13173.166666666666,18113.104166666664,18113.104166666664,2940.0138888888887,3428.0277777777774,85407.04166666667
64593,16583,1,0,0,0,1,3,0,1,1,0,1,12002.5,6001.25,8001.666666666666,11002.291666666666,11002.291666666666,2940.0138888888887,3428.0277777777774,54378.04166666666
184454,39683,0,0,0,0,1,1,2,1,0,2,0,36192.75,18096.375,24128.5,33176.6875,33176.6875,2940.0138888888887,3428.0277777777774,151139.04166666666
88872,23082,0,1,0,0,1,3,1,1,0,0,1,16447.5,8223.75,10965.0,15076.875,15076.875,2940.0138888888887,3428.0277777777774,72158.04166666667
191875,23096,1,0,0,0,1,1,1,0,0,0,1,42194.75,21097.375,28129.83333333333,38678.52083333333,38678.52083333333,2940.0138888888887,3428.0277777777774,175147.04166666666
188464,29963,0,1,0,1,1,3,1,1,0,1,1,39625.25,19812.625,26416.83333333333,36323.14583333333,36323.14583333333,2940.0138888888887,3428.0277777777774,164869.04166666666
175672,29014,0,0,0,1,1,3,0,1,1,0,0,36664.5,18332.25,24443.0,33609.125,33609.125,2940.0138888888887,3428.0277777777774,153026.04166666666
199792,49655,0,1,0,1,1,3,0,1,1,2,0,37534.25,18767.125,25022.83333333333,34406.39583333333,34406.39583333333,2940.0138888888887,3428.0277777777774,156505.04166666666
186653,42407,1,0,0,0,1,4,2,1,0,1,1,36061.5,18030.75,24041.0,33056.375,33056.375,2940.0138888888887,3428.0277777777774,150614.04166666666
57651,10913,0,1,0,0,1,0,1,1,1,2,2,11684.5,5842.25,7789.666666666666,10710.791666666666,10710.791666666666,2940.0138888888887,3428.0277777777774,53106.04166666666
156648,32949,0,0,0,0,1,3,2,1,1,2,1,30924.75,15462.375,20616.5,28347.6875,28347.6875,2940.0138888888887,3428.0277777777774,130067.04166666667
198645,14227,1,0,0,0,1,2,2,0,1,2,2,46104.5,23052.25,30736.33333333333,42262.45833333333,42262.45833333333,2940.0138888888887,3428.0277777777774,190786.04166666666
134196,39604,0,0,0,0,1,0,1,1,1,0,0,23648.0,11824.0,15765.333333333332,21677.33333333333,21677.33333333333,2940.0138888888887,3428.0277777777774,100960.04166666666
103669,6466,0,1,0,0,1,0,3,1,0,1,0,24300.75,12150.375,16200.5,22275.6875,22275.6875,2940.0138888888887,3428.0277777777774,103571.04166666667
185214,37274,0,1,0,0,1,4,2,1,0,1,1,36985.0,18492.5,24656.666666666664,33902.916666666664,33902.916666666664,2940.0138888888887,3428.0277777777774,154308.04166666663
136611,30000,0,0,0,0,1,0,1,1,1,2,0,26652.75,13326.375,17768.5,24431.6875,24431.6875,2940.0138888888887,3428.0277777777774,112979.04166666667
191841,10027,0,1,0,1,1,4,2,1,1,2,2,45453.5,22726.75,30302.33333333333,41665.70833333333,41665.70833333333,2940.0138888888887,3428.0277777777774,188182.04166666666
136676,18576,0,0,0,1,1,1,1,1,1,2,1,29525.0,14762.5,19683.33333333333,27064.58333333333,27064.58333333333,2940.0138888888887,3428.0277777777774,124468.04166666666
64073,15188,0,0,0,0,1,1,1,0,1,1,0,12221.25,6110.625,8147.5,11202.8125,11202.8125,2940.0138888888887,3428.0277777777774,55253.04166666667
125924,32659,0,1,0,0,1,1,2,1,1,1,0,23316.25,11658.125,15544.166666666666,21373.229166666664,21373.229166666664,2940.0138888888887,3428.0277777777774,99633.04166666667
134665,27103,0,1,0,1,1,3,2,1,1,0,0,26890.5,13445.25,17927.0,24649.625,24649.625,2940.0138888888887,3428.0277777777774,113930.04166666667
53301,5880,0,1,0,1,1,2,3,1,1,2,0,11855.25,5927.625,7903.5,10867.3125,10867.3125,2940.0138888888887,3428.0277777777774,53789.04166666667
132076,36299,0,0,1,1,1,1,0,0,0,1,2,23944.25,11972.125,15962.833333333332,21948.89583333333,21948.89583333333,2940.0138888888887,3428.0277777777774,102145.04166666666
100954,28118,0,0,0,0,1,0,3,1,0,0,2,18209.0,9104.5,12139.333333333332,16691.583333333332,16691.583333333332,2940.0138888888887,3428.0277777777774,79204.04166666666
170837,20410,0,0,0,1,1,2,2,1,1,1,2,37606.75,18803.375,25071.166666666664,34472.854166666664,34472.854166666664,2940.0138888888887,3428.0277777777774,156795.04166666663
105236,14122,0,0,1,0,1,4,0,0,1,0,0,22778.5,11389.25,15185.666666666666,20880.291666666664,20880.291666666664,2940.0138888888887,3428.0277777777774,97482.04166666667
97422,11824,0,1,0,0,1,1,0,0,1,1,1,21399.5,10699.75,14266.333333333332,19616.20833333333,19616.20833333333,2940.0138888888887,3428.0277777777774,91966.04166666666
102996,19128,1,0,0,1,1,1,2,0,0,2,0,20967.0,10483.5,13978.0,19219.75,19219.75,2940.0138888888887,3428.0277777777774,90236.04166666667
123890,24636,1,0,0,1,1,2,3,1,1,1,1,24813.5,12406.75,16542.333333333332,22745.70833333333,22745.70833333333,2940.0138888888887,3428.0277777777774,105622.04166666666
154557,37284,1,0,0,0,1,4,2,0,1,1,2,29318.25,14659.125,19545.5,26875.0625,26875.0625,2940.0138888888887,3428.0277777777774,123641.04166666667
164402,47041,1,0,0,0,1,0,0,0,0,2,1,29340.25,14670.125,19560.166666666664,26895.229166666664,26895.229166666664,2940.0138888888887,3428.0277777777774,123729.04166666667
157319,29982,0,0,0,1,1,4,2,1,0,0,2,31834.25,15917.125,21222.83333333333,29181.39583333333,29181.39583333333,2940.0138888888887,3428.0277777777774,133705.04166666666
98523,19158,1,0,0,0,1,0,3,1,1,1,2,19841.25,9920.625,13227.5,18187.8125,18187.8125,2940.0138888888887,3428.0277777777774,85733.04166666667
119629,19408,0,1,0,0,1,1,0,1,1,1,2,25055.25,12527.625,16703.5,22967.3125,22967.3125,2940.0138888888887,3428.0277777777774,106589.04166666667
131905,39019,0,1,0,1,1,4,2,1,0,1,2,23221.5,11610.75,15481.0,21286.375,21286.375,2940.0138888888887,3428.0277777777774,99254.04166666667
131619,30586,0,1,0,1,1,0,1,0,0,1,2,25258.25,12629.125,16838.833333333332,23153.39583333333,23153.39583333333,2940.0138888888887,3428.0277777777774,107401.04166666666
110006,29829,0,1,0,0,1,3,3,0,0,2,0,20044.25,10022.125,13362.833333333332,18373.89583333333,18373.89583333333,2940.0138888888887,3428.0277777777774,86545.04166666666
92044,16795,1,0,0,1,1,0,2,1,1,0,2,18812.25,9406.125,12541.5,17244.5625,17244.5625,2940.0138888888887,3428.0277777777774,81617.04166666667
160058,23898,1,0,0,0,1,0,1,1,0,2,2,34040.0,17020.0,22693.33333333333,31203.33333333333,31203.33333333333,2940.0138888888887,3428.0277777777774,142528.04166666666
86128,10783,1,0,0,1,1,1,3,0,1,2,2,18836.25,9418.125,12557.5,17266.5625,17266.5625,2940.0138888888887,3428.0277777777774,81713.04166666667
149370,39633,0,0,0,1,1,4,3,1,0,2,2,27434.25,13717.125,18289.5,25148.0625,25148.0625,2940.0138888888887,3428.0277777777774,116105.04166666667
154724,7838,0,1,0,1,1,0,0,0,1,0,2,36721.5,18360.75,24481.0,33661.375,33661.375,2940.0138888888887,3428.0277777777774,153254.04166666666
182134,31747,1,0,0,1,1,4,2,0,0,0,1,37596.75,18798.375,25064.5,34463.6875,34463.6875,2940.0138888888887,3428.0277777777774,156755.04166666666
80836,11224,0,1,0,1,1,2,0,1,1,0,2,17403.0,8701.5,11602.0,15952.75,15952.75,2940.0138888888887,3428.0277777777774,75980.04166666667
90435,12717,0,0,0,1,1,1,0,1,1,2,0,19429.5,9714.75,12953.0,17810.375,17810.375,2940.0138888888887,3428.0277777777774,84086.04166666667
150918,33948,1,0,0,1,1,0,2,0,0,0,0,29242.5,14621.25,19495.0,26805.625,26805.625,2940.0138888888887,3428.0277777777774,123338.04166666667
85122,5530,1,0,1,1,1,1,0,0,1,0,0,19898.0,9949.0,13265.333333333332,18239.83333333333,18239.83333333333,2940.0138888888887,3428.0277777777774,85960.04166666666
88802,6959,1,0,0,0,1,4,3,1,1,2,0,20460.75,10230.375,13640.5,18755.6875,18755.6875,2940.0138888888887,3428.0277777777774,88211.04166666667
75310,18681,0,1,0,1,1,3,3,0,1,2,0,14157.25,7078.625,9438.166666666666,12977.479166666666,12977.479166666666,2940.0138888888887,3428.0277777777774,62997.04166666666
161931,16022,1,0,0,1,1,0,0,0,1,2,0,36477.25,18238.625,24318.166666666664,33437.479166666664,33437.479166666664,2940.0138888888887,3428.0277777777774,152277.04166666663
112295,32421,1,0,0,0,1,3,2,0,1,1,2,19968.5,9984.25,13312.333333333332,18304.45833333333,18304.45833333333,2940.0138888888887,3428.0277777777774,86242.04166666666
54509,9868,0,0,0,0,1,4,0,1,1,1,2,11160.25,5580.125,7440.166666666666,10230.229166666666,10230.229166666666,2940.0138888888887,3428.0277777777774,51009.04166666666
114668,24685,0,1,0,0,1,1,0,0,1,1,0,22495.75,11247.875,14997.166666666666,20621.104166666664,20621.104166666664,2940.0138888888887,3428.0277777777774,96351.04166666667
123214,18313,0,1,0,1,1,0,1,1,1,0,2,26225.25,13112.625,17483.5,24039.8125,24039.8125,2940.0138888888887,3428.0277777777774,111269.04166666667
190985,16077,1,0,0,0,1,2,2,1,1,0,2,43727.0,21863.5,29151.33333333333,40083.08333333333,40083.08333333333,2940.0138888888887,3428.0277777777774,181276.04166666666
119818,22043,1,0,0,1,1,3,3,1,0,0,0,24443.75,12221.875,16295.833333333332,22406.77083333333,22406.77083333333,2940.0138888888887,3428.0277777777774,104143.04166666666
83154,16336,0,1,0,1,1,2,0,1,0,1,1,16704.5,8352.25,11136.333333333332,15312.458333333332,15312.458333333332,2940.0138888888887,3428.0277777777774,73186.04166666666
60499,3106,0,1,0,0,1,3,2,0,0,2,2,14348.25,7174.125,9565.5,13152.5625,13152.5625,2940.0138888888887,3428.0277777777774,63761.04166666667
81641,4287,1,0,0,1,1,1,0,1,1,2,2,19338.5,9669.25,12892.333333333332,17726.958333333332,17726.958333333332,2940.0138888888887,3428.0277777777774,83722.04166666666
111418,15436,0,1,0,0,1,0,0,0,0,1,0,23995.5,11997.75,15997.0,21995.875,21995.875,2940.0138888888887,3428.0277777777774,102350.04166666667
69496,9766,0,1,0,1,1,4,0,0,0,0,1,14932.5,7466.25,9955.0,13688.125,13688.125,2940.0138888888887,3428.0277777777774,66098.04166666667
186929,37336,1,0,0,1,0,0,2,0,0,1,0,74796.5,37398.25,24932.166666666664,23366.749999999996,4155.361111111111,4155.361111111111,4155.361111111111,172959.75000000003
142487,36934,0,1,0,0,1,1,3,0,1,0,1,26388.25,13194.125,17592.166666666664,24189.229166666664,24189.229166666664,2940.0138888888887,3428.0277777777774,111921.04166666667
83851,21953,1,0,0,0,1,1,0,0,1,0,1,15474.5,7737.25,10316.333333333332,14184.958333333332,14184.958333333332,2940.0138888888887,3428.0277777777774,68266.04166666666
172078,10901,1,0,0,0,1,3,0,1,1,1,1,40294.25,20147.125,26862.83333333333,36936.39583333333,36936.39583333333,2940.0138888888887,3428.0277777777774,167545.04166666666
103927,23824,1,0,0,1,1,3,1,1,1,2,2,20025.75,10012.875,13350.5,18356.9375,18356.9375,2940.0138888888887,3428.0277777777774,86471.04166666667
88789,10187,0,0,0,1,1,0,3,0,1,1,0,19650.5,9825.25,13100.333333333332,18012.958333333332,18012.958333333332,2940.0138888888887,3428.0277777777774,84970.04166666666
68154,12694,0,0,0,0,1,3,1,1,0,0,1,13865.0,6932.5,9243.333333333332,12709.583333333332,12709.583333333332,2940.0138888888887,3428.0277777777774,61828.04166666667
122581,18074,0,1,0,1,1,0,0,0,0,2,2,26126.75,13063.375,17417.833333333332,23949.52083333333,23949.52083333333,2940.0138888888887,3428.0277777777774,110875.04166666666
146071,34659,1,0,0,0,1,4,2,1,0,1,2,27853.0,13926.5,18568.666666666664,25531.916666666664,25531.916666666664,2940.0138888888887,3428.0277777777774,117780.04166666667
65395,13564,1,0,0,1,1,2,1,1,0,0,1,12957.75,6478.875,8638.5,11877.9375,11877.9375,2940.0138888888887,3428.0277777777774,58199.04166666667
145519,10839,0,1,0,0,1,4,1,1,0,1,0,33670.0,16835.0,22446.666666666664,30864.166666666664,30864.166666666664,2940.0138888888887,3428.0277777777774,141048.04166666663
121709,17985,0,1,0,1,1,2,2,1,1,0,2,25931.0,12965.5,17287.333333333332,23770.08333333333,23770.08333333333,2940.0138888888887,3428.0277777777774,110092.04166666666
112834,29437,0,0,1,1,1,1,0,0,1,1,1,20849.25,10424.625,13899.5,19111.8125,19111.8125,2940.0138888888887,3428.0277777777774,89765.04166666667
117892,34374,0,1,0,1,1,0,1,1,0,1,0,20879.5,10439.75,13919.666666666666,19139.541666666664,19139.541666666664,2940.0138888888887,3428.0277777777774,89886.04166666667
181640,38235,1,0,0,0,1,0,1,0,0,1,0,35851.25,17925.625,23900.83333333333,32863.64583333333,32863.64583333333,2940.0138888888887,3428.0277777777774,149773.04166666666
197684,27407,0,0,0,1,1,3,3,0,1,1,2,42569.25,21284.625,28379.5,39021.8125,39021.8125,2940.0138888888887,3428.0277777777774,176645.04166666666
108923,7397,1,0,0,1,1,2,3,1,1,0,2,25381.5,12690.75,16921.0,23266.375,23266.375,2940.0138888888887,3428.0277777777774,107894.04166666667
127994,9550,1,0,0,1,1,3,1,1,1,1,1,29611.0,14805.5,19740.666666666664,27143.416666666664,27143.416666666664,2940.0138888888887,3428.0277777777774,124812.04166666667
147469,22887,1,0,0,1,1,4,1,1,1,2,1,31145.5,15572.75,20763.666666666664,28550.041666666664,28550.041666666664,2940.0138888888887,3428.0277777777774,130950.04166666664
170917,31954,0,0,0,0,1,1,0,0,1,1,2,34740.75,17370.375,23160.5,31845.6875,31845.6875,2940.0138888888887,3428.0277777777774,145331.04166666666
163706,25801,0,0,0,1,1,4,2,1,1,1,0,34476.25,17238.125,22984.166666666664,31603.229166666664,31603.229166666664,2940.0138888888887,3428.0277777777774,144273.04166666663
182043,16864,0,0,0,0,1,3,0,1,0,1,2,41294.75,20647.375,27529.83333333333,37853.52083333333,37853.52083333333,2940.0138888888887,3428.0277777777774,171547.04166666666
185734,30233,0,1,0,0,1,0,2,1,1,1,1,38875.25,19437.625,25916.83333333333,35635.64583333333,35635.64583333333,2940.0138888888887,3428.0277777777774,161869.04166666666
156807,46143,1,0,0,1,1,0,0,1,1,2,0,27666.0,13833.0,18444.0,25360.5,25360.5,2940.0138888888887,3428.0277777777774,117032.04166666667
64676,3423,0,1,0,1,1,1,0,1,1,0,0,15313.25,7656.625,10208.833333333332,14037.145833333332,14037.145833333332,2940.0138888888887,3428.0277777777774,67621.04166666666
53744,5308,0,1,0,0,1,2,1,0,0,2,1,12109.0,6054.5,8072.666666666666,11099.916666666666,11099.916666666666,2940.0138888888887,3428.0277777777774,54804.04166666666
92789,6261,0,1,0,0,1,3,1,0,0,2,1,21632.0,10816.0,14421.333333333332,19829.33333333333,19829.33333333333,2940.0138888888887,3428.0277777777774,92896.04166666666
